Unnamed: 0,kcat,MW,kcat_MW
R62_num1,87.372025,35184.90020000005,8939.61012286741
R63,19.437275,149842.11560000054,466.98613216857
R64,4.5202303,37918.63710000003,429.15121229396686
R65_num1,28.376540000000002,28260.10149999997,3614.832876661824
R66_num1,28.376540000000002,28260.10149999997,3614.832876661824
R67,14.191859,23994.907200000005,2129.2306727487567
R68_num1,5.908769,51116.66670000007,416.13762737780337
R70,22.557503,33614.892900000006,2415.804537636947
R71,33.245166999999995,65584.21970000016,1824.8688746692474
R72,164.5424,58082.870000000075,10198.405140792787
R74,18.709578,58225.97569999997,1156.7771942033776
R75_num1,133.31152,40239.806999999986,11926.535134723686
R76,8.668819000000001,30868.206700000028,1010.9997222481983
R77,10.402486999999999,46213.663900000036,810.3437390516004
R78_num1,22.80838,53406.408200000085,1537.459094655983
R79_num1,5.7621402999999995,34586.33970000005,599.7658399220537
R80_num1,133.31152,40239.806999999986,11926.535134723686
R81_num1,3.196445,31551.0372,364.7170749746383
R82_num1,5.7621402999999995,34586.33970000005,599.7658399220537
R83_num1,3.196445,31551.0372,364.7170749746383
R84_num1,5.7621402999999995,34586.33970000005,599.7658399220537
R85,44.73195,63549.350000000144,2534.0152180942787
R86,5.2865496,29481.5155,645.5427489811369
R87,5.2865496,29481.5155,645.5427489811369
R88,40.952618,189788.7404000004,776.8080682198348
R89_num1,53.324238,35670.78540000002,5381.638072931242
R90,26.538829999999997,50980.39689999999,1874.0495133336242
R91,26.538829999999997,50980.39689999999,1874.0495133336242
R92,26.538829999999997,50980.39689999999,1874.0495133336242
R95_num1,11.181727,42410.008400000086,949.1678667057258
R96,18.404087,33319.57440000005,1988.462169552799
R97_num1,52.369125,34589.94300000003,5450.394931266577
R98_num1,5.7621402999999995,34586.33970000005,599.7658399220537
R99_num1,5.7621402999999995,34586.33970000005,599.7658399220537
R101_num1,30.44455,17667.820799999987,6203.389837415607
R102,22.557503,33614.892900000006,2415.804537636947
R103,9.280239,42875.03350000005,779.2147940829005
R104,770.7847,70471.74339999996,39375.000335240766
R105,10.402486999999999,37819.24780000001,990.2088322338337
R106,757.5835599999999,68776.71859999995,39654.41898823014
R107,19.793903,127975.06160000057,556.812006254191
R108,5.6192613,81073.48330000033,249.51858310002962
R109,75.64546,57701.90490000006,4719.491609019648
R110,4.955376,51409.00970000007,347.00831049075776
R111,8.377741,141845.55040000015,212.6246999990489
R112,35.429237,165964.27660000024,768.510283134026
R113,35.429237,165964.27660000024,768.510283134026
R114_num1,40.714207,52536.62650000003,2789.8849805287728
R117_num1,36.67025,165970.05000000005,795.401941494866
R118,40.835440000000006,4609367.828400017,31.893220387887474
R119_num1,34.8835,66485.86720000012,1888.831495906242
R121,14.039218,117590.35590000065,429.80722707379545
R122,35.429237,82982.13830000012,1537.020566268052
R124,19.235222,52430.23520000005,1320.741723470276
R125,19.235222,52430.23520000005,1320.741723470276
R127,14.039218,117590.35590000065,429.80722707379545
R128,25.204643,49621.82870000006,1828.5645083450925
R129,35.716965,39507.87849999997,3254.5679211805846
R130_num1,7.011926700000001,90680.03930000057,278.3736786492531
R131_num1,7.011926700000001,90680.03930000057,278.3736786492531
R132,24.998108,35271.91760000005,2551.4118574602207
R133_num1,24.998108,35271.91760000005,2551.4118574602207
R134_num1,4.1338610000000005,20629.300799999994,721.3962191098599
R135,7.0416713,64438.408500000165,393.3991740345346
R136,7.0416713,64438.408500000165,393.3991740345346
R137,7.0416713,64438.408500000165,393.3991740345346
R139_num1,1.3337511999999998,58584.61250000018,81.95845487584278
R140,18.867176,57112.09910000009,1189.2722325101843
R141,5.591234,51170.45400000003,393.3606373709326
R142_num1,2.6008658,35100.80680000001,266.7493352318043
R143,93.18744000000001,64624.97730000023,5191.100995558862
R145,60.495445,234572.9854999999,928.4257585577776
R146_num1,22.80838,53406.408200000085,1537.459094655983
R147,38.58912,65191.239400000304,2130.9739357401963
R148_num1,123.08393999999998,65768.73510000021,6737.2769649024085
R149,128.42491,44980.57370000012,10278.42995252857
R150,88.71318000000001,55013.186900000095,5805.288986084889
R151,21.303452,53411.98780000007,1435.8654369347382
R152_num1,8.355377,198215.66399999935,151.75065679975776
R153_num1,32.241825,44658.27289999998,2599.0832708624525
R155_num1,22.966942,53147.11970000005,1555.7003214230617
R156,43.421467,80429.83220000037,1943.5236519118248
R157,23.238402999999998,101901.4705000006,820.9719682111898
R158_num1,30.771154,41423.505600000055,2674.2341768389556
R159,20.024601,59761.22800000018,1206.2764774512298
R160_num1,88.71318000000001,49592.202300000085,6439.872261934202
R161_num1,11.040637,39350.487700000085,1010.0584649170668
R163_num1,116.89558999999998,38466.64729999998,10939.974069432355
R164_num1,34.249718,71273.94110000036,1729.930783917313
R165_num1,18.22291,104419.89050000068,628.2565101904562
R166_num1,5.7354636,81453.52870000046,253.4901715068347
R167_num1,5.7354636,81453.52870000046,253.4901715068347
R168_num1,9.259203,63921.05640000018,521.473402933308
R169_num1,9.259203,63921.05640000018,521.473402933308
R170_num1,44.733509999999995,62663.391900000206,2569.931679679782
R171,14.161907000000001,72199.86360000026,706.1352010642833
R172_num1,24.793259,63525.89540000021,1405.0291119548658
R173,12.898971000000001,89753.5935000006,517.375336063839
R174_num1,9.48577,74013.23340000035,461.3873821110462
R175_num1,9.48577,74013.23340000035,461.3873821110462
R176_num1,44.733509999999995,62663.391900000206,2569.931679679782
R177_num1,10.127705,51811.30900000004,703.7023133308595
R178,30.335289000000003,74869.1464000003,1458.6387804736553
R179_num1,16.960747,83845.58410000034,728.2278471240295
R180_num1,16.960747,83845.58410000034,728.2278471240295
R181,19.980019,57428.188800000076,1252.4871479143687
R182_num1,19.930391,56875.212600000115,1261.5233301123496
R183_num1,19.930391,56875.212600000115,1261.5233301123496
R184_num1,1.9065679,38734.079600000034,177.1991102119797
R185_num1,17.524786,109989.46370000072,573.5933922914435
R186_num1,9.354155,64896.90710000036,518.8992743230411
R187_num1,17.970064,69946.97000000026,924.875379162239
R188_num1,17.970064,69946.97000000026,924.875379162239
R189_num1,8.872912,63747.55200000015,501.0778013875721
R190_num1,8.872912,63747.55200000015,501.0778013875721
R191_num1,6.849570299999999,88163.88770000041,279.6888127699917
R192,11.786705,248756.5483000007,170.57696888777693
R193_num1,6.849570299999999,88163.88770000041,279.6888127699917
R195,23.83152,52188.02670000009,1643.930177570785
R196_num1,20.349693,30512.65860000002,2400.9345026395026
R197_num1,41.91986,62829.158600000184,2401.9340599604902
R198_num1,22.556816,53445.10480000009,1519.40084885005
R199_num1,13.219949,63310.153200000095,751.7248655149349
R200,71.82193000000001,33928.2322,7620.7609779327095
R201,52.252476,10615.762199999996,17719.77461966886
R202_num1,19.887909,53219.692800000084,1345.3003697157735
R203,44.77271,56404.204700000075,2857.6195136033853
R205,6.391051999999999,51666.537400000096,445.31312446728737
R207,1.0712686000000002,67821.88300000022,56.86316553611448
R208,1.0712686000000002,67821.88300000022,56.86316553611448
R209,12.30535,83253.83000000045,532.0987635043308
R210,4.265008,48362.52930000002,317.47778749859543
R211_num1,19.887909,53219.692800000084,1345.3003697157735
R212,7.0416713,64438.408500000165,393.3991740345346
R213,7.0416713,64438.408500000165,393.3991740345346
R214,4.265008,48362.52930000002,317.47778749859543
R215_num1,107.6099,34416.4912,11256.105038389273
R216_num1,107.6099,34416.4912,11256.105038389273
R217,7.0416713,64438.408500000165,393.3991740345346
R218,11.181727,42410.008400000086,949.1678667057258
R219,34.149227,99637.34580000077,1233.8467691298042
R220_num1,222.58287,92634.99280000004,8650.060930322647
R221,8.333514,71254.49310000018,421.0352090765196
R222,8.333514,71254.49310000018,421.0352090765196
R223_num1,22.80838,53406.408200000085,1537.459094655983
R225,12.903613,49628.25490000002,936.0193481234011
R226,35.716965,39507.87849999997,3254.5679211805846
R227,39.71175,56930.478400000095,2511.1733471749603
R228,39.71175,56930.478400000095,2511.1733471749603
R230_num1,22.80838,53406.408200000085,1537.459094655983
R231_num1,60.24456,126739.70850000056,1711.2270382095683
R234_num1,11.809766999999999,48244.02540000005,881.2523591781368
R235,141.71391,37275.25110000002,13686.56309333352
R236,8.405747,201909.65980000075,149.8724193283985
R237_num1,6.4699029999999995,96977.4662000006,240.1759059363819
R239_num1,4.265008,48362.52930000002,317.47778749859543
R241_num1,45.792553000000005,45244.44489999998,3643.611744256367
R242,8.333514,71254.49310000018,421.0352090765196
R244,54.692005,50928.627600000116,3866.0224568863023
R246,54.692005,50928.627600000116,3866.0224568863023
R247_num1,41.65775,70957.57610000034,2113.4867936955825
R248,34.90824,106412.91720000008,1180.9624931511594
R249,34.90824,106412.91720000008,1180.9624931511594
R250,85.85793000000001,92268.28750000006,3349.8892888848704
R251_num1,7.8935084,56547.74270000006,502.52457274479264
R252_num1,3.3683053999999997,60125.395000000055,201.67683621870572
R253,239.71932999999999,295191.07200000016,2923.494881308604
R254_num1,17.163446,51718.41830000005,1194.7079518477838
R255_num1,21.895220000000002,128701.6237000005,612.4459795762444
R256,33.43282,123572.71270000086,973.9864843154743
R257,105.79435,38774.34500000007,9822.46534403094
R258,105.79435,38774.34500000007,9822.46534403094
R259_num1,19.793903,127975.06160000057,556.812006254191
R260_num1,19.793903,127975.06160000057,556.812006254191
R261_num1,26.967999,84970.73320000034,1142.5674787516086
R263,34.21973,62407.03870000013,1973.9925265833792
R265,10.402486999999999,35959.27780000002,1041.4267329918393
R270,13.272870999999999,80926.88500000031,590.4383394961984
R271,13.272870999999999,80926.88500000031,590.4383394961984
R272,8.70857,61267.963900000235,511.7005691778812
R273,8.70857,61267.963900000235,511.7005691778812
R274,40.9117,27585.9452,5339.027498684368
R275,25.597807,60933.73060000012,1512.3332232016633
R277_num1,12.498099,27297.6783,1648.2411399800253
R280_num1,5.4182854,97887.88830000076,199.26701636692525
R281,15.041566,39437.205,1373.0597186083546
R282_num1,20.024601,56201.887400000094,1282.6715780367172
R283_num1,22.80838,53406.408200000085,1537.459094655983
R284_num1,22.80838,53406.408200000085,1537.459094655983
R285,1.098674,62422.572800000125,63.36211762165611
R287,12.303708,38991.047500000015,1135.9876597313776
R288_num1,1.3337511999999998,58584.61250000018,81.95845487584278
R289,5.203523000000001,53359.415000000095,351.0661201964071
R290,18.867176,57112.09910000009,1189.2722325101843
R291,29.113954999999997,36759.702500000014,2851.226502717206
R292_num1,24.891095999999997,30467.769600000014,2941.073362980924
R298_num1,17.255257,246109.1850999996,252.4039286658875
R299,26.032623,239463.93819999983,391.36349090578875
R300,5.714345,53784.67120000008,382.4815052508859
R302,5.714345,53784.67120000008,382.4815052508859
R304,5.714345,53784.67120000008,382.4815052508859
R306,5.714345,53784.67120000008,382.4815052508859
R308,12.436784,12255.322299999993,3653.3043606694887
R309,6.827247,35802.74460000003,686.4861751408852
R310,3.6368885000000004,38062.63700000002,343.98033431052073
R311,10.124609,44005.0571,828.2819021725574
R312,19.343903,96378.01510000057,722.5512034849904
R315_num1,11.07041,43746.00260000002,911.0198333870163
R318,5.714345,53784.67120000008,382.4815052508859
R320,5.714345,53784.67120000008,382.4815052508859
R325_num1,6.655958999999999,57725.80190000008,415.0908538526507
R326,35.25373,93844.56190000073,1352.3791408950997
R327,35.25373,93844.56190000073,1352.3791408950997
R328,80.96164,40942.43520000009,7118.821891668999
R329,7.29703,47107.50130000007,557.6459645504475
R330,7.29703,47107.50130000007,557.6459645504475
R331,13.759375,74134.05430000037,668.1645900485946
R332_num1,37.384007000000004,32493.36040000005,4141.8438580455295
R333,19.437275,46559.1249,1502.9103349835511
R334,5.3378773,38991.72550000003,492.8316978431741
R335,21.253029,63735.68490000022,1200.4406090566658
R336,15.97594,76949.42859999997,747.4179476883083
R337,21.253029,63735.68490000022,1200.4406090566658
R338_num1,14.010107000000001,40479.823300000025,1245.9635711897974
R339,81.74225600000001,150790.21289999998,1951.5332987503205
R340,81.74225600000001,150790.21289999998,1951.5332987503205
R341,0.66127443,57199.2934000001,41.61918454747897
R342,0.66127443,57199.2934000001,41.61918454747897
R343,0.66127443,57199.2934000001,41.61918454747897
R344,8.817684,42808.207000000046,741.5321646150694
R345,8.817684,42808.207000000046,741.5321646150694
R346,8.817684,42808.207000000046,741.5321646150694
R347_num1,10.259767,67104.08600000027,550.4159791402249
R348,22.557503,33614.892900000006,2415.804537636947
R349_num1,25.142220000000002,39451.53639999998,2294.2577212278115
R350_num1,10.716813,72396.11190000034,532.9088232430313
R351,19.437275,149842.11560000054,466.98613216857
R352_num1,9.734994,92730.46750000039,377.93380476594547
R353,18.599558,39709.7282,1686.196603078235
R354,13.272870999999999,80926.88500000031,590.4383394961984
R355,13.272870999999999,80926.88500000031,590.4383394961984
R356,8.70857,61267.963900000235,511.7005691778812
R357,8.70857,61267.963900000235,511.7005691778812
R360_num1,27.434288000000002,38301.15189999998,2578.6022586960385
R361,11.777003,434110.0943000071,97.6646508724119
R362_num1,11.745855,260838.07720000012,162.11236662190814
R363,11.777003,434110.0943000071,97.6646508724119
R364_num1,22.80838,53406.408200000085,1537.459094655983
R365_num1,133.31152,40239.806999999986,11926.535134723686
R366,12.498099,27297.6783,1648.2411399800253
R367,6.65596,44748.31420000002,535.4717027529942
R368,6.65596,44748.31420000002,535.4717027529942
R369,10.402486999999999,31195.9544,1200.4426189313829
R370,10.402486999999999,31195.9544,1200.4426189313829
R373,9.809809,46815.21810000002,754.3553962424023
R374,8.403064,60231.46220000009,502.246322686816
R375,8.403064,60231.46220000009,502.246322686816
R378_num1,20.349693,30512.65860000002,2400.9345026395026
R379_num1,20.349693,30512.65860000002,2400.9345026395026
R380_num1,20.349693,30512.65860000002,2400.9345026395026
R381_num1,39.71175,97225.74480000073,1470.4160949765123
R382_num1,39.71175,97225.74480000073,1470.4160949765123
R383_num1,39.71175,97225.74480000073,1470.4160949765123
R384_num1,27.69847,64830.593500000265,1538.077728688379
R385_num1,27.69847,64830.593500000265,1538.077728688379
R386_num1,69.79007,89693.33980000057,2801.14724861654
R387_num1,69.79007,89693.33980000057,2801.14724861654
R388,19.286982000000002,13847.357199999988,5014.179543227214
R389_num1,39.71175,97225.74480000073,1470.4160949765123
R390_num1,76.444405,54081.17290000002,5088.644406970691
R391_num1,39.71175,97225.74480000073,1470.4160949765123
R394_num1,24.465385,118922.65470000096,740.6106617967997
R395_num1,24.465385,118922.65470000096,740.6106617967997
R396_num1,17.054585999999997,67354.64100000018,911.540892928222
R399_num1,12.07201,46022.074700000136,944.3128386387126
R400_num1,12.400205,43609.13940000005,1023.6555596875628
R401,4.6566067,49408.50750000001,339.2894254091767
R402,23.179813,47792.538400000056,1746.0325313040894
R403,19.974111999999998,40581.612600000015,1771.9060084862167
R404_num1,222.58287,92634.99280000004,8650.060930322647
R407,2.8074088,86769.07790000044,116.4778043584574
R408,12.07201,46022.074700000136,944.3128386387126
R409,14.825172,48199.023700000165,1107.2966857625338
R410_num1,10.716813,72584.9422000003,531.5224567334551
R411_num1,10.716813,72584.9422000003,531.5224567334551
R412,197.94707,91901.58220000009,7754.049875324118
R413,222.58287,92634.99280000004,8650.060930322647
R414,5.735464599999999,17746.996799999994,1163.446006819588
R415_num1,10.716813,72584.9422000003,531.5224567334551
R416_num1,527.3163,34693.54950000003,54717.33816108952
R417,23.940586,38284.37490000002,2251.2084845350305
R418_num1,1.6050038,70991.95560000026,81.3896959333795
R419_num1,47.393993,46746.861300000026,3649.835947381561
R420,28.440620000000003,42012.883200000026,2437.0198901274152
R421_num1,61.88239300000001,82061.74290000046,2714.743885850355
R422_num1,222.58287,92634.99280000004,8650.060930322647
R424,6.2245274,29125.786600000014,769.3628655508995
R425,25.226896,100833.68430000004,900.6595983322605
R427,3.0722167000000002,55915.657400000164,197.79755142429872
R428,1.5491638,33293.68530000003,167.50893239205323
R429,1.5491638,33293.68530000003,167.50893239205323
R430,10.402486999999999,37819.24780000001,990.2088322338337
R431,2.8074088,86769.07790000044,116.4778043584574
R432_num1,23.179813,47792.538400000056,1746.0325313040894
R433,10.737972000000001,49252.440400000116,784.8687067290966
R434,10.726144999999999,63640.164900000236,606.7571015988968
R435_num1,10.716813,72584.9422000003,531.5224567334551
R436,3.069528,24044.800000000007,459.57133351077977
R438,59.852534999999996,40963.856900000064,5259.981415470663
R439,13.327994,29478.085899999984,1627.6761850402245
R440_num1,4.120346,47190.46510000002,314.32717538526634
R441,12.881675999999999,40650.14620000003,1140.8085317046155
R443,19.93204,52124.249200000086,1376.6211523675986
R444,34.29144,23579.6349,5235.415413493108
R445,34.29144,23579.6349,5235.415413493108
R446,14.813714000000001,43458.21730000001,1227.1412338858177
R447,21.25398,47049.79550000009,1626.2414573087754
R448,22.202284,16727.959399999996,4778.121496397225
R449,22.202284,16727.959399999996,4778.121496397225
R450,24.663985999999998,19432.844499999985,4569.0866100431185
R451_num1,44.172245000000004,39673.05470000002,4008.264127944752
R452,45.510757,38820.322300000036,4220.437015794684
R453_num1,8.198032000000001,310423.29160000285,95.07313400319518
R454_num1,2.2893841,44425.65490000005,185.51854280036713
R455,1.7962191000000003,100581.12040000057,64.2902836465119
R457,27.782877000000003,52046.61720000005,1921.707165244928
R459,93.18744000000001,64624.97730000023,5191.100995558862
R460_num1,46.184784,33785.96359999999,4921.133058936939
R461,12.052764,30366.639000000014,1428.8690427676233
R463,12.052764,30366.639000000014,1428.8690427676233
R464,9.809809,46815.21810000002,754.3553962424023
R465_num1,26.679438,40044.49539999999,2398.481385284231
R466_num1,26.679438,40044.49539999999,2398.481385284231
R467_num1,21.253029,194814.8689999997,392.73647228641534
R468_num1,21.253029,194814.8689999997,392.73647228641534
R469_num1,26.679438,40044.49539999999,2398.481385284231
R470_num1,26.679438,40044.49539999999,2398.481385284231
R471,6.460739599999999,204466.84449999954,113.75273393041506
R472_num1,21.253029,194814.8689999997,392.73647228641534
R473_num1,21.253029,194814.8689999997,392.73647228641534
R474_num1,26.679438,40044.49539999999,2398.481385284231
R475_num1,26.679438,40044.49539999999,2398.481385284231
R476,6.460739599999999,204466.84449999954,113.75273393041506
R477_num1,21.253029,194814.8689999997,392.73647228641534
R478_num1,21.253029,194814.8689999997,392.73647228641534
R479_num1,26.679438,40044.49539999999,2398.481385284231
R480_num1,26.679438,40044.49539999999,2398.481385284231
R481,6.460739599999999,204466.84449999954,113.75273393041506
R482_num1,21.253029,194814.8689999997,392.73647228641534
R483_num1,21.253029,194814.8689999997,392.73647228641534
R484_num1,26.679438,40044.49539999999,2398.481385284231
R485_num1,26.679438,40044.49539999999,2398.481385284231
R486,6.460739599999999,204466.84449999954,113.75273393041506
R487_num1,21.253029,194814.8689999997,392.73647228641534
R488_num1,21.253029,194814.8689999997,392.73647228641534
R489_num1,26.679438,40044.49539999999,2398.481385284231
R490_num1,26.679438,40044.49539999999,2398.481385284231
R491,6.460739599999999,204466.84449999954,113.75273393041506
R492_num1,21.253029,194814.8689999997,392.73647228641534
R493_num1,21.253029,194814.8689999997,392.73647228641534
R494_num1,26.679438,40044.49539999999,2398.481385284231
R495_num1,26.679438,40044.49539999999,2398.481385284231
R496,6.460739599999999,204466.84449999954,113.75273393041506
R497_num1,21.253029,194814.8689999997,392.73647228641534
R498_num1,21.253029,194814.8689999997,392.73647228641534
R499_num1,26.679438,40044.49539999999,2398.481385284231
R500_num1,26.679438,40044.49539999999,2398.481385284231
R501,6.460739599999999,204466.84449999954,113.75273393041506
R502_num1,21.253029,194814.8689999997,392.73647228641534
R503_num1,21.253029,194814.8689999997,392.73647228641534
R504_num1,15.671335999999998,234419.4923999993,240.66603430628436
R505_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R506,6.460739599999999,204466.84449999954,113.75273393041506
R507_num1,21.253029,194814.8689999997,392.73647228641534
R508_num1,21.253029,194814.8689999997,392.73647228641534
R509_num1,15.671335999999998,234419.4923999993,240.66603430628436
R510_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R511,6.460739599999999,204466.84449999954,113.75273393041506
R512_num1,15.671335999999998,234419.4923999993,240.66603430628436
R513_num1,21.253029,194814.8689999997,392.73647228641534
R514_num1,21.253029,194814.8689999997,392.73647228641534
R515,6.460739599999999,204466.84449999954,113.75273393041506
R516_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R517,6.460739599999999,204466.84449999954,113.75273393041506
R518_num1,21.253029,194814.8689999997,392.73647228641534
R519_num1,21.253029,194814.8689999997,392.73647228641534
R520,6.460739599999999,204466.84449999954,113.75273393041506
R521_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R522,6.460739599999999,204466.84449999954,113.75273393041506
R523_num1,21.253029,194814.8689999997,392.73647228641534
R524_num1,21.253029,194814.8689999997,392.73647228641534
R525,6.460739599999999,204466.84449999954,113.75273393041506
R526_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R527,6.460739599999999,204466.84449999954,113.75273393041506
R528_num1,21.253029,194814.8689999997,392.73647228641534
R529_num1,21.253029,194814.8689999997,392.73647228641534
R530,6.460739599999999,204466.84449999954,113.75273393041506
R531_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R532,6.460739599999999,204466.84449999954,113.75273393041506
R533_num1,21.253029,194814.8689999997,392.73647228641534
R534_num1,21.253029,194814.8689999997,392.73647228641534
R535,6.460739599999999,204466.84449999954,113.75273393041506
R536_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R537,6.460739599999999,204466.84449999954,113.75273393041506
R538_num1,21.253029,194814.8689999997,392.73647228641534
R539_num1,21.253029,194814.8689999997,392.73647228641534
R540,6.460739599999999,204466.84449999954,113.75273393041506
R541_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R542,6.460739599999999,204466.84449999954,113.75273393041506
R543_num1,21.253029,194814.8689999997,392.73647228641534
R544_num1,21.253029,194814.8689999997,392.73647228641534
R545,6.460739599999999,204466.84449999954,113.75273393041506
R546_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R547,6.460739599999999,204466.84449999954,113.75273393041506
R548_num1,21.253029,194814.8689999997,392.73647228641534
R549_num1,21.253029,194814.8689999997,392.73647228641534
R550,6.460739599999999,204466.84449999954,113.75273393041506
R551_num1,38.013653000000005,39135.66649999999,3496.7885573125495
R552,6.460739599999999,204466.84449999954,113.75273393041506
R553_num1,15.671335999999998,234419.4923999993,240.66603430628436
R554_num1,15.671335999999998,234419.4923999993,240.66603430628436
R555_num1,15.671335999999998,234419.4923999993,240.66603430628436
R556_num1,15.671335999999998,234419.4923999993,240.66603430628436
R557_num1,15.671335999999998,234419.4923999993,240.66603430628436
R558_num1,15.671335999999998,234419.4923999993,240.66603430628436
R559_num1,15.671335999999998,234419.4923999993,240.66603430628436
R560_num1,15.671335999999998,234419.4923999993,240.66603430628436
R561_num1,15.671335999999998,234419.4923999993,240.66603430628436
R562_num1,15.671335999999998,234419.4923999993,240.66603430628436
R563_num1,15.671335999999998,234419.4923999993,240.66603430628436
R564_num1,15.671335999999998,234419.4923999993,240.66603430628436
R565_num1,15.671335999999998,234419.4923999993,240.66603430628436
R566_num1,15.671335999999998,234419.4923999993,240.66603430628436
R567_num1,15.671335999999998,234419.4923999993,240.66603430628436
R568_num1,15.671335999999998,234419.4923999993,240.66603430628436
R569_num1,15.671335999999998,234419.4923999993,240.66603430628436
R570_num1,15.671335999999998,234419.4923999993,240.66603430628436
R571_num1,15.671335999999998,234419.4923999993,240.66603430628436
R572_num1,15.671335999999998,234419.4923999993,240.66603430628436
R573_num1,15.671335999999998,234419.4923999993,240.66603430628436
R574_num1,15.671335999999998,234419.4923999993,240.66603430628436
R575_num1,15.671335999999998,234419.4923999993,240.66603430628436
R576_num1,15.671335999999998,234419.4923999993,240.66603430628436
R577_num1,15.671335999999998,234419.4923999993,240.66603430628436
R578_num1,15.671335999999998,234419.4923999993,240.66603430628436
R580_num1,15.671335999999998,234419.4923999993,240.66603430628436
R581_num1,15.671335999999998,234419.4923999993,240.66603430628436
R582_num1,15.671335999999998,234419.4923999993,240.66603430628436
R583_num1,15.671335999999998,234419.4923999993,240.66603430628436
R584_num1,15.671335999999998,234419.4923999993,240.66603430628436
R585_num1,15.671335999999998,234419.4923999993,240.66603430628436
R586_num1,15.671335999999998,234419.4923999993,240.66603430628436
R587_num1,15.671335999999998,234419.4923999993,240.66603430628436
R588_num1,15.671335999999998,234419.4923999993,240.66603430628436
R589_num1,15.671335999999998,234419.4923999993,240.66603430628436
R590_num1,15.671335999999998,234419.4923999993,240.66603430628436
R591_num1,15.671335999999998,234419.4923999993,240.66603430628436
R592_num1,3.9183830000000004,64362.796600000176,219.166654420979
R593_num1,3.9183830000000004,64362.796600000176,219.166654420979
R594_num1,3.9183830000000004,64362.796600000176,219.166654420979
R595_num1,3.9183830000000004,64362.796600000176,219.166654420979
R596_num1,3.9183830000000004,64362.796600000176,219.166654420979
R597_num1,3.9183830000000004,64362.796600000176,219.166654420979
